Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
30/06/2019,452841,12087,0,0,71115995,SPRING VALLEY CITY BANK,315 NORTH CORNELIA STREET ,SPRING VALLEY,IL,61362,51,188869
30/06/2019,453147,10374,0,0,75904526,BANNER BANKS,416 MAIN STREET ,BIRNAMWOOD,WI,54414,51,98173
30/06/2019,453446,3873,0,0,82001179,EAGLE BANK AND TRUST COMPANY,"650 SOUTH SHACKLEFORD, SUITE 150 ",LITTLE ROCK,AR,72211,51,426621
30/06/2019,453839,22034,0,0,71124371,FIRST STATE BANK OF BLOOMINGTON,204 NORTH PROSPECT ROAD ,BLOOMINGTON,IL,61704,51,117104
30/06/2019,454340,18987,0,0,82901020,FIRST STATE BANK,200 PINE STREET ,CROSSETT,AR,71635,51,32974
30/06/2019,454546,14113,0,0,74907414,"PEOPLES STATE BANK, THE",601 EAST TEMPERANCE STREET ,ELLETTSVILLE,IN,47429,51,295481
30/06/2019,454658,4173,7892,0,103101987,"PAULS VALLEY NATIONAL BANK, THE",101 WEST PAUL AVENUE ,PAULS VALLEY,OK,73075,51,254172
30/06/2019,454676,28808,25140,0,271972899,"BANKFINANCIAL, NATIONAL ASSOCIATION",21110 WESTERN AVENUE ,OLYMPIA FIELDS,IL,60461,41,1531151
30/06/2019,454975,30429,705323,5323,221371628,MASSENA SAVINGS AND LOAN,255 MAIN STREET ,MASSENA,NY,13662,51,168141
30/06/2019,455150,12485,0,0,103105213,"PAYNE COUNTY BANK, THE",202 SOUTH MAIN STREET ,PERKINS,OK,74059,41,171229
30/06/2019,455253,91005,0,0,307087713,5STAR BANK,"455 W. PAINE ST. PETERSON AIRFORCE BASE, BLDG 1485",COLORADO SPRINGS,CO,80914,41,212558
30/06/2019,455459,17446,0,0,112314066,FORT DAVIS STATE BANK,100 SOUTH STATE STREET ,FORT DAVIS,TX,79734,51,96616
30/06/2019,455477,30433,705329,5329,262284460,SOUTHFIRST BANK,126 NORTH NORTON AVENUE ,SYLACAUGA,AL,35150,51,80999
30/06/2019,455552,16810,0,0,104903362,FARMERS AND MERCHANTS BANK,617 FIRST STREET ,MILFORD,NE,68405,51,637753
30/06/2019,455945,99,0,0,82903264,BANK OF DELIGHT,503 EAST ANTIOCH STREET ,DELIGHT,AR,71940,51,133598
30/06/2019,455972,6158,0,0,125104425,PEOPLES BANK,3100 WOBURN STREET ,BELLINGHAM,WA,98226,41,1817926
30/06/2019,456045,11241,0,0,82902757,CENTENNIAL BANK,620 CHESTNUT STREET ,CONWAY,AR,72032,41,15274024
30/06/2019,456054,5439,0,0,104901814,MINDEN EXCHANGE BANK & TRUST COMPANY,448 NORTH MINDEN AVENUE ,MINDEN,NE,68959,41,142585
30/06/2019,456157,5347,0,0,91810623,PEOPLES BANK MIDWEST,10583 NORTH MAIN ,HAYWARD,WI,54843,51,384545
30/06/2019,456250,12236,0,0,81514450,BANK OF SAINT ELIZABETH,215 MAIN STREET ,SAINT ELIZABETH,MO,65075,51,151803
30/06/2019,456344,10145,0,0,83905656,HART COUNTY BANK AND TRUST COMPANY,331 MAIN STREET ,MUNFORDVILLE,KY,42765,51,25898
30/06/2019,456755,13366,0,0,103101628,EXCHANGE BANK AND TRUST COMPANY,523 DELAWARE STREET ,PERRY,OK,73077,41,302425
30/06/2019,457060,22526,0,0,111907429,SPRING HILL STATE BANK,3700 GILMER ROAD ,LONGVIEW,TX,75604,51,202680
30/06/2019,457220,2290,0,0,41211609,"FARMERS SAVINGS BANK, THE",111 W MAIN ST ,SPENCER,OH,44275,51,282668
30/06/2019,457426,11539,0,0,53202871,ENTERPRISE BANK OF SOUTH CAROLINA,13497 BROXTON BRIDGE ROAD ,EHRHARDT,SC,29081,51,336376
30/06/2019,457752,18361,0,0,91800374,COULEE BANK,1516 LOSEY BLVD S. ,LA CROSSE,WI,54601,51,396742
30/06/2019,458142,109,0,0,82903426,HORATIO STATE BANK,123 W MAIN STREET ,HORATIO,AR,71842,51,212172
30/06/2019,458544,18519,0,0,82907875,FIRST SERVICE BANK,134 BROADVIEW STREET ,GREENBRIER,AR,72058,51,337452
30/06/2019,458553,4748,0,0,101102962,"FARMERS BANK OF OSBORNE, KANSAS, THE",FIRST AND MAIN STREETS ,OSBORNE,KS,67473,51,68178
30/06/2019,458665,5536,8094,0,112307222,"FIRST NATIONAL BANK OF STANTON, THE",119 NORTH SAINT PETER ,STANTON,TX,79782,51,210744
30/06/2019,458946,12325,0,0,75904762,BANK OF CASHTON,723 MAIN STREET ,CASHTON,WI,54619,51,93667
30/06/2019,459130,20353,0,0,65201860,GULF COAST BANK,221 SOUTH STATE STREET ,ABBEVILLE,LA,70510,51,371726
30/06/2019,459354,4181,12158,0,103102591,"CENTRAL NATIONAL BANK OF POTEAU, THE",209 CLAYTON AVE ,POTEAU,OK,74953,51,253580
30/06/2019,459372,28836,0,2458,236073225,UNITED SAVINGS BANK,1510 PACKER AVE. ,PHILADELPHIA,PA,19145,51,359474
30/06/2019,459644,3745,0,0,71105507,FIRST COMMUNITY BANK OF MOULTRIE COUNTY,ONE SOUTH MAIN ,SULLIVAN,IL,61951,51,86270
30/06/2019,459671,30470,0,5398,221272167,MANASQUAN BANK,2221 LANDMARK PLACE ,WALL TOWNSHIP,NJ,8736,41,1687961
30/06/2019,460033,8879,0,10896,65302196,COMMUNITY BANK OF MISSISSIPPI,323 E THIRD ,FOREST,MS,39074,41,3342034
30/06/2019,460275,29627,703776,3776,236072378,SECOND FEDERAL SAVINGS & LOAN ASSOCIATION OF PHILADELPHIA,1727 CHESTNUT ST. ,PHILADELPHIA,PA,19103,51,12021
30/06/2019,460332,23546,0,0,71924979,MUNICIPAL TRUST AND SAVINGS BANK,720 MAIN STREET NORTHWEST ,BOURBONNAIS,IL,60914,51,309130
30/06/2019,460341,1522,0,0,82902456,DEWITT BANK AND TRUST COMPANY,215 SOUTH JEFFERSON STREET ,DEWITT,AR,72042,51,88965
30/06/2019,460350,4752,0,0,101105778,"FIRST SECURITY BANK, THE",312 MAPLE ,OVERBROOK,KS,66524,41,63176
30/06/2019,460556,3237,12742,0,111310809,"STATE NATIONAL BANK OF GROOM, THE",99 BROADWAY ,GROOM,TX,79039,51,38786
30/06/2019,460770,26798,0,0,124002887,HOME SAVINGS BANK,3539 SOUTH MAIN STREET ,SALT LAKE CITY,UT,84115,51,124172
30/06/2019,461058,15367,0,0,111915039,FARMERS STATE BANK,121 S. ELLIS STREET ,GROESBECK,TX,766420499,51,131859
30/06/2019,462774,28384,715152,15152,271970079,BEN FRANKLIN BANK OF ILLINOIS,830 EAST KENSINGTON ROAD ,ARLINGTON HEIGHTS,IL,60004,51,97810
30/06/2019,463203,20220,0,0,21206948,BRUNSWICK BANK AND TRUST COMPANY,439 LIVINGSTON AVENUE ,NEW BRUNSWICK,NJ,8901,51,210522
30/06/2019,463342,13023,0,0,75907594,WISCONSIN BANK & TRUST,119 JUNCTION ROAD ,MADISON,WI,53717,41,1042463
30/06/2019,463605,14168,0,0,11600567,PEOPLES TRUST COMPANY OF ST. ALBANS,25 KINGMAN STREET ,SAINT ALBANS,VT,5478,51,272197
30/06/2019,463650,18489,0,0,104113958,ADAMS BANK & TRUST,315 NORTH SPRUCE ,OGALLALA,NE,69153,51,799985
30/06/2019,463735,12441,0,11602,65503681,HANCOCK WHITNEY BANK,HANCOCK WHITNEY PLAZA ,GULFPORT,MS,39501,41,28747696
30/06/2019,463977,29661,703844,3844,211272614,KENNEBEC FEDERAL SAVINGS & LOAN ASSOCIATION,70 MAIN STR ,WATERVILLE,ME,4901,51,97770
30/06/2019,464255,504,0,0,91408268,DAKOTA PRAIRIE BANK,1204 YELLOWSTONE STREET ,FORT PIERRE,SD,57532,51,89378
30/06/2019,464853,9875,0,0,103106160,BANK OF CORDELL,808 NORTH GLENN ENGLISH ,CORDELL,OK,73632,51,39209
30/06/2019,465038,18564,14993,0,71923352,FIRST NATIONAL BANK OF BROOKFIELD,9136 WASHINGTON AVENUE ,BROOKFIELD,IL,60513,51,187911
30/06/2019,465243,8074,0,0,74903803,"GARRETT STATE BANK, THE",120 WEST KING STREET ,GARRETT,IN,46738,51,252219
30/06/2019,465337,2786,7429,15321,62102292,"FIRST NATIONAL BANK OF BRUNDIDGE, THE",137 SOUTH MAIN STREET ,BRUNDIDGE,AL,36010,51,85137
30/06/2019,465524,15113,0,13511,53207119,BANK OF GREELEYVILLE,223 VARNER AVENUE ,GREELEYVILLE,SC,29056,51,88252
30/06/2019,465618,7526,644,0,31308535,"HONESDALE NATIONAL BANK, THE",733 MAIN STREET ,HONESDALE,PA,18431,51,696312
30/06/2019,465672,30516,0,5484,291571348,TOMAHAWK COMMUNITY BANK S.S.B.,15 EAST WISCONSIN AVE. ,TOMAHAWK,WI,54487,51,140614
30/06/2019,466044,9299,0,0,73920926,RELIANCE STATE BANK,606 BROAD STREET ,STORY CITY,IA,502480278,41,218676
30/06/2019,466240,16849,0,0,82007649,FIRST ARKANSAS BANK AND TRUST,600 WEST MAIN STREET ,JACKSONVILLE,AR,72076,51,770218
30/06/2019,466754,10308,0,0,84304337,"BANK OF FAYETTE COUNTY, THE",1265 HIGHWAY 57 ,PIPERTON,TN,38017,51,650620
30/06/2019,466857,10359,0,0,111310870,HAPPY STATE BANK,100 EAST MAIN STREET ,HAPPY,TX,79042,41,3511330
30/06/2019,466932,2787,0,12388,62102386,COMMUNITY NEIGHBOR BANK,THREE WATER STREET ,CAMDEN,AL,36726,51,105413
30/06/2019,467144,12354,0,0,75905664,HUSTISFORD STATE BANK,200 SOUTH LAKE STREET ,HUSTISFORD,WI,53034,51,52782
30/06/2019,467265,5546,8597,0,111307265,"FIRST NATIONAL BANK OF TAHOKA, THE",1601 SOUTH 1ST STREET ,TAHOKA,TX,79373,51,52982
30/06/2019,467470,28425,701567,1567,271971502,CENTRAL FEDERAL SAVINGS AND LOAN ASSOCIATION,5953 WEST CERMAK ROAD ,CICERO,IL,60804,51,177482
30/06/2019,467658,8660,0,0,84301107,COMMERCIAL BANK & TRUST COMPANY,101 NORTH POPLAR STREET ,PARIS,TN,38242,51,771684
30/06/2019,467733,5602,0,0,62203395,UNION STATE BANK,15 NORTH 20TH STREET ,PELL CITY,AL,35125,51,212833
30/06/2019,468673,29695,0,3901,241270819,"HOME LOAN SAVINGS BANK, THE",413 MAIN STREET ,COSHOCTON,OH,43812,51,215387
30/06/2019,468806,19690,0,0,211274557,NORTHEAST BANK,500 CANAL STREET ,LEWISTON,ME,4240,41,1153858
30/06/2019,469250,13729,0,0,101109994,PRESCOTT STATE BANK,283 E MAIN ST ,PRESCOTT,KS,66767,51,12978
30/06/2019,469559,5473,0,0,104901364,JONES BANK,203 SOUTH 6TH STREET ,SEWARD,NE,68434,51,241621
30/06/2019,469737,175,0,0,61110654,"COMMERCIAL BANK, THE",102 CHURCH STREET ,CRAWFORD,GA,30630,41,186719
30/06/2019,470032,50,0,13450,62203476,COMMUNITY SPIRIT BANK,200 4TH AVENUE SW ,RED BAY,AL,35582,51,148500
30/06/2019,470050,3066,4166,0,111301122,"FIRST FINANCIAL BANK, NATIONAL ASSOCIATION",400 PINE ST ,ABILENE,TX,796015108,41,7945957
30/06/2019,470434,9614,0,0,62104397,"PEOPLES BANK OF RED LEVEL, THE",29607 MAIN STREET ,RED LEVEL,AL,36474,51,14968
30/06/2019,470452,2315,0,0,103104528,ARMSTRONG BANK,1215 WEST OKMULGEE ,MUSKOGEE,OK,74401,41,1021002
30/06/2019,471057,15469,0,0,101110080,"FIRST STATE BANK OF RANSOM, THE",306 SOUTH VERMONT AVENUE ,RANSOM,KS,67572,41,42243
30/06/2019,472018,2723,8905,0,42105947,"SALYERSVILLE NATIONAL BANK, THE",43 E MAPLE ST ,SALYERSVILLE,KY,414650250,51,107635
30/06/2019,472045,966,0,0,73918378,HOME STATE BANK,202 3RD AVENUE ,ROYAL,IA,51357,51,46627
30/06/2019,472148,10809,0,0,71119975,FIRST STATE BANK OF VAN ORIN,27875 2600 EAST STREET ,VAN ORIN,IL,61374,51,40014
30/06/2019,472250,17825,0,0,104906602,BOELUS STATE BANK,523 DELAWARE STREET ,BOELUS,NE,68820,41,17217
30/06/2019,472531,16185,0,0,62105493,"SAMSON BANKING COMPANY, THE",2 WEST MAIN ,SAMSON,AL,36477,51,81692
30/06/2019,472616,11501,14680,0,21310711,FIRST NATIONAL BANK OF SCOTIA,201 MOHAWK AVENUE ,SCOTIA,NY,12302,41,479367
30/06/2019,472643,12355,0,0,75908098,FARMERS AND MERCHANTS BANK OF KENDALL,102 EAST SOUTH RAILROAD STREET ,KENDALL,WI,54638,51,72942
30/06/2019,472951,23270,0,0,104901241,SIOUXLAND BANK,1001 WEST 29TH STREET ,SOUTH SIOUX CITY,NE,68776,51,54656
30/06/2019,472979,28471,0,1655,253171294,"ROXBORO SAVINGS BANK, SSB",313 SOUTH MAIN STREET ,ROXBORO,NC,27573,51,224080
30/06/2019,473042,5854,0,0,83905012,"SOUTH CENTRAL BANK, INC.",208 SOUTH BROADWAY ,GLASGOW,KY,42141,41,1176775
30/06/2019,473257,1980,0,0,92902297,VALLEY BANK OF KALISPELL,41 THIRD STREET WEST ,KALISPELL,MT,59901,51,124247
30/06/2019,473266,23799,0,0,113110256,TEXAS FIRST BANK,3232 PALMER HIGHWAY ,TEXAS CITY,TX,77590,41,1079292
30/06/2019,473501,23621,0,0,211871691,BERKSHIRE BANK,24 NORTH STREET ,PITTSFIELD,MA,1201,41,13626325
30/06/2019,473930,8798,0,15460,65201666,"COTTONPORT BANK, THE",942 BRYAN STREET ,COTTONPORT,LA,71327,51,343078
30/06/2019,474058,14584,14222,0,102100138,FIRST NATIONAL BANK IN TRINIDAD,100 EAST MAIN STREET ,TRINIDAD,CO,81082,51,211157
30/06/2019,474245,9273,0,0,71119807,VILLA GROVE STATE BANK,10 NORTH MAIN STREET ,VILLA GROVE,IL,61956,51,73398
30/06/2019,474254,15797,14447,0,114021933,BROADWAY NATIONAL BANK,1177 NE LOOP 410 ,SAN ANTONIO,TX,782091528,41,3688586
30/06/2019,474357,1438,0,0,104908930,COUNTRYSIDE BANK,379 MAIN STREET ,UNADILLA,NE,68454,51,76542
30/06/2019,474450,9935,0,16799,91402947,RIVERS EDGE BANK,211 N. BROADWAY ,MARION,SD,57043,51,199984
30/06/2019,474544,14785,0,0,73910266,CITIZENS SAVINGS BANK,110 WEST SOUTHRIDGE ROAD ,MARSHALLTOWN,IA,50158,51,61365
30/06/2019,474656,18063,0,0,103103642,COREBANK,1522 MISSOURI STREET ,WAYNOKA,OK,73860,51,57605
30/06/2019,474759,4767,4742,0,101100621,"SUNFLOWER BANK, NATIONAL ASSOCIATION",1400 16TH STREET ,DENVER,CO,80202,41,3979023
30/06/2019,474777,27955,0,0,274970872,OUR COMMUNITY BANK,279 EAST MORGAN STREET ,SPENCER,IN,47460,51,71561
30/06/2019,474919,7551,24891,0,31301422,"FULTON BANK, NATIONAL ASSOCIATION",ONE PENN SQUARE ,LANCASTER,PA,17602,41,17091384
30/06/2019,475345,11810,0,14850,72403994,HURON COMMUNITY BANK,301 NEWMAN STREET ,EAST TAWAS,MI,48730,51,217072
30/06/2019,475354,342,0,0,92902394,FARMERS STATE BANK,103 MAIN STREET ,VICTOR,MT,59875,51,413757
30/06/2019,475653,17411,0,0,102104846,MOUNTAIN VALLEY BANK,461 MAIN ,WALDEN,CO,80480,51,228493
30/06/2019,475756,2205,3375,0,92901382,"BANK OF THE ROCKIES, NATIONAL ASSOCIATION",205 WEST MAIN ,WHITE SULPHUR SPRINGS,MT,59645,51,150346
30/06/2019,476342,939,0,0,71109558,CITIZENS FIRST STATE BANK OF WALNUT,105 NORTH MAIN STREET ,WALNUT,IL,61376,51,45300
30/06/2019,476445,15547,0,0,82905987,BANK OF LAKE VILLAGE,201 MAIN STREET ,LAKE VILLAGE,AR,71653,51,66070
30/06/2019,476472,27969,700646,646,244170259,COMMUNITY SAVINGS,425 MAIN STREET ,CALDWELL,OH,43724,51,52223
30/06/2019,476539,10523,0,0,65200528,BANK OF COMMERCE & TRUST COMPANY,326 NORTH AVENUE 'G' ,CROWLEY,LA,705265127,51,319257
30/06/2019,476810,7213,1461,0,21000089,"CITIBANK, N.A.",701 EAST 60TH STREET NORTH ,SIOUX FALLS,SD,57104,31,
30/06/2019,477303,18031,0,10227,211770132,WOODSVILLE GUARANTY SAVINGS BANK,63 CENTRAL STREET ,WOODSVILLE,NH,3785,51,502268
30/06/2019,477321,19482,15543,12891,41201143,CONSUMERS NATIONAL BANK,614 EAST LINCOLN WAY ,MINERVA,OH,44657,51,552400
30/06/2019,477349,8695,0,0,75903174,BANK OF LAKE MILLS,136 EAST MADISON STREET ,LAKE MILLS,WI,53551,41,224317
30/06/2019,477376,6149,0,0,125104564,FARMINGTON STATE BANK,103 NORTH FIRST STREET ,FARMINGTON,WA,99128,51,8997
30/06/2019,477639,18600,0,14084,62105985,SUNSOUTH BANK,108 JAMESTOWN BOULEVARD ,DOTHAN,AL,36301,51,109970
30/06/2019,477648,11307,0,0,81206373,FARMERS STATE BANK,108 EAST ADAMS ,PITTSFIELD,IL,62363,51,254551
30/06/2019,477844,12126,0,0,73903891,COUNTY BANK,201 SOUTH JEFFERSON STREET ,SIGOURNEY,IA,52591,51,173003
30/06/2019,478140,10860,0,0,81905331,MURPHY-WALL STATE BANK AND TRUST COMPANY,105 EAST WATER STREET ,PINCKNEYVILLE,IL,62274,51,125696
30/06/2019,478195,25291,0,0,104901568,BANK OF THE VALLEY,404 STATE ST ,BELLWOOD,NE,68624,51,287958
30/06/2019,478252,12699,0,0,102103106,LEGACY BANK,220 MAIN STREET ,WILEY,CO,81092,51,341170
30/06/2019,478430,15695,0,0,62101581,FIRST BANK OF LINDEN,116 EAST COATS AVENUE ,LINDEN,AL,36748,51,78616
30/06/2019,478533,12395,0,0,71108096,LENA STATE BANK,915 SOUTH LOGAN ,LENA,IL,61048,41,88239
30/06/2019,478766,23754,0,0,121139122,LIBERTY BANK,500 LINDEN AVENUE ,SOUTH SAN FRANCISCO,CA,94080,51,262803
30/06/2019,479071,2945,0,0,125101651,STATE BANK NORTHWEST,12902 EAST SPRAGUE AVENUE ,SPOKANE VALLEY,WA,99216,51,141363
30/06/2019,479268,1536,0,0,121101037,BANK OF STOCKTON,301 EAST MINER AVENUE ,STOCKTON,CA,95202,41,3185723
30/06/2019,479370,29783,0,0,302170463,HIGH COUNTRY BANK,7360 WEST US HIGHWAY 50 ,SALIDA,CO,81201,51,275528
30/06/2019,479446,6186,0,0,75903983,CITIZENS STATE BANK OF LOYAL,400 NORTH MAIN STREET ,LOYAL,WI,54446,51,206651
30/06/2019,479567,5559,13706,0,113113868,"FIRST NATIONAL BANK OF TRINITY, THE",ROBB STREET AND MADISON STREET ,TRINITY,TX,758629741,51,60303
30/06/2019,479754,13819,0,0,104103900,COMMERCIAL STATE BANK,519 EAST BROADWAY ,WAUSA,NE,68786,51,125220
30/06/2019,479839,20720,0,11594,64201968,TENNESSEE STATE BANK,2210 PARKWAY ,PIGEON FORGE,TN,37863,41,651827
30/06/2019,480059,19381,0,0,102101250,PARK STATE BANK & TRUST,710 WEST HIGHWAY 24 ,WOODLAND PARK,CO,80863,41,101183
30/06/2019,480228,3510,13044,0,53000196,"BANK OF AMERICA, NATIONAL ASSOCIATION","100 NORTH TRYON STREET, SUITE 170 ",CHARLOTTE,NC,28202,31,
30/06/2019,480246,16667,0,0,71122276,WASHINGTON STATE BANK,1110 PEORIA STREET ,WASHINGTON,IL,61571,51,57157
30/06/2019,480330,3693,11715,0,71914138,"LEMONT NATIONAL BANK, THE",1201 STATE STREET ,LEMONT,IL,604394419,41,53207
30/06/2019,480433,14427,14168,0,65200997,FIRST NATIONAL BANK IN DERIDDER,1003 NORTH PINE STREET ,DERIDDER,LA,70634,41,283608
30/06/2019,480723,6646,8709,0,42208006,1ST NATIONAL BANK,730 EAST MAIN ST. ,LEBANON,OH,450360000,41,194538
30/06/2019,480853,13955,0,0,84302180,MCKENZIE BANKING COMPANY,676 NORTH MAIN STREET ,MCKENZIE,TN,38201,51,131142
30/06/2019,481140,15285,0,0,81508178,CANTON STATE BANK,100 SOUTH FOURTH STREET ,CANTON,MO,63435,51,32923
30/06/2019,481159,22600,0,0,112203122,VALLEY BANK OF COMMERCE,217 WEST 2ND STREET ,ROSWELL,NM,88201,51,165598
30/06/2019,481177,5826,23038,0,301171007,LANDMARK NATIONAL BANK,701 POYNTZ AVENUE ,MANHATTAN,KS,66502,41,998726
30/06/2019,481430,26398,18613,13943,67011977,AMERICAN NATIONAL BANK,4301 NORTH FEDERAL HIGHWAY SUITE 100,OAKLAND PARK,FL,33308,51,320390
30/06/2019,481579,28543,0,0,304171839,CUSTER FEDERAL STATE BANK,341 SOUTH 10TH ,BROKEN BOW,NE,68822,41,118899
30/06/2019,481627,6760,0,9520,51501150,"CITIZENS BANK OF WEST VIRGINIA, INC.",211 THIRD STREET ,ELKINS,WV,26241,51,274600
30/06/2019,481748,8507,0,0,73909361,SLOAN STATE BANK,302 4TH STREET ,SLOAN,IA,51055,51,57432
30/06/2019,481944,11747,0,0,81201695,"FARMERS STATE BANK AND TRUST COMPANY, THE",200 WEST STATE STREET ,JACKSONVILLE,IL,62650,51,206282
30/06/2019,482053,5495,0,0,104902392,CITIZENS STATE BANK,921 AVENUE E ,WISNER,NE,68791,41,309397
30/06/2019,482156,17614,0,0,101107080,FARMERS BANK & TRUST,1017 HARRISON ,GREAT BEND,KS,67530,51,858524
30/06/2019,482370,30656,0,5696,281971424,NORTH COUNTY SAVINGS BANK,411 WEST MARKET STREET ,RED BUD,IL,62278,41,53075
30/06/2019,482446,12384,0,0,81904468,JERSEY STATE BANK,1000 SOUTH STATE STREET ,JERSEYVILLE,IL,62052,51,148166
30/06/2019,483274,29809,0,0,271070814,FIRST SAVINGS BANK OF HEGEWISCH,13220 BALTIMORE AVENUE ,CHICAGO,IL,60633,51,664064
30/06/2019,483537,26687,0,12093,63212631,PNB COMMUNITY BANK,1020 JOHN SIMS PARKWAY ,NICEVILLE,FL,32578,51,103817
30/06/2019,483751,17068,0,0,101111704,LABETTE BANK,319 4TH ,ALTAMONT,KS,67330,51,400373
30/06/2019,484057,15355,0,0,114911577,MARION STATE BANK,310 WEST SAN ANTONIO STREET ,MARION,TX,78124,51,108573
30/06/2019,484141,13380,0,0,81917390,COMMUNITY TRUST BANK,107 SOUTH SECOND STREET ,IRVINGTON,IL,62848,51,80962
30/06/2019,484776,32082,707830,7830,291971430,VIKING BANK,4277 DAKOTA STREET ,ALEXANDRIA,MN,56308,51,174441
30/06/2019,484927,6649,6667,0,43208296,"PEOPLES NATIONAL BANK OF MT. PLEASANT, THE",298 UNION STREET ,MOUNT PLEASANT,OH,43939,51,74704
30/06/2019,485054,16154,0,0,104113327,BANK OF ELGIN,101 NORTH 2ND STREET ,ELGIN,NE,68636,51,58265
30/06/2019,485139,17169,0,0,65404735,STATE BANK & TRUST COMPANY,1614 SOUTH BAYOU DRIVE ,GOLDEN MEADOW,LA,70357,41,118109
30/06/2019,485214,14894,0,0,42101792,FARMERS BANK,200 N MAIN ST ,NICHOLASVILLE,KY,40356,51,152760
30/06/2019,485456,9665,0,0,101100142,KAW VALLEY BANK,1110 NORTH KANSAS AVENUE ,TOPEKA,KS,66608,51,304668
30/06/2019,485559,4977,336,0,84000026,FIRST TENNESSEE BANK NATIONAL ASSOCIATION,165 MADISON ,MEMPHIS,TN,38103,41,41988700
30/06/2019,487142,11750,0,0,81913860,BANK OF KAMPSVILLE,100 NORTH BROADWAY ,KAMPSVILLE,IL,62053,51,105381
30/06/2019,487357,13071,0,0,81503704,TOWN & COUNTRY BANK,1009 EAST HIGHWAY 32 /72 ,SALEM,MO,65560,41,511437
30/06/2019,487843,10439,0,0,81919880,"VILLAGE BANK, THE",856 SPARTA STREET ,SAINT LIBORY,IL,62282,51,87416
30/06/2019,488318,24867,0,0,31100351,BNY MELLON TRUST OF DELAWARE,301 BELLEVUE PARKWAY ,WILMINGTON,DE,19809,51,125813
30/06/2019,488420,6762,8345,0,51502201,"FAYETTE COUNTY NATIONAL BANK OF FAYETTEVILLE, THE",101 NORTH COURT STREET ,FAYETTEVILLE,WV,25840,51,90751
30/06/2019,488653,17603,14788,0,112311713,"NATIONAL BANK OF ANDREWS, THE",1501 NORTH MAIN STREET ,ANDREWS,TX,79714,51,218938
30/06/2019,488756,12244,0,0,104904646,FIRST STATE BANK,222 MAIN STREET ,FARNAM,NE,69029,51,141170
30/06/2019,489155,16581,0,0,111322402,CITIZENS STATE BANK,224 NORTH MAIN AVE ,ANTON,TX,79313,51,32065
30/06/2019,489249,3805,0,0,81208685,KINMUNDY BANK,201 SOUTH MADISON ,KINMUNDY,IL,62854,51,46437
30/06/2019,489548,14185,0,0,81517907,"FIRST STATE BANK AND TRUST COMPANY, INC.",100 WEST THIRD STREET ,CARUTHERSVILLE,MO,63830,51,375293
30/06/2019,489623,6653,9179,0,44101305,"PARK NATIONAL BANK, THE",50 N THIRD ST ,NEWARK,OH,43055,41,8610771
30/06/2019,489641,1517,0,0,75903750,MARKESAN STATE BANK,84 NORTH BRIDGE STREET ,MARKESAN,WI,53946,41,117517
30/06/2019,490179,28611,0,1950,271071224,PULASKI SAVINGS BANK,3156 SOUTH MORGAN STREET ,CHICAGO,IL,60608,41,49043
30/06/2019,490348,4514,0,0,73920780,"STATE BANK OF TOLEDO, THE",100 EAST HIGH STREET ,TOLEDO,IA,52342,51,113192
30/06/2019,490450,18355,0,0,111000960,NORTH DALLAS BANK & TRUST CO.,12900 PRESTON RD & LBJ FREEWAY ,DALLAS,TX,75230,41,1285458
30/06/2019,490535,12396,0,0,71102173,STATE BANK OF LINCOLN,508 BROADWAY ,LINCOLN,IL,62656,51,363561
30/06/2019,490843,1611,0,0,101915764,"CARROLL COUNTY TRUST COMPANY OF CARROLLTON, MISSOURI",2 SOUTH FOLGER ,CARROLLTON,MO,64633,51,158729
30/06/2019,490955,17982,0,0,101110763,"WALTON STATE BANK, THE",116 MAIN STREET ,WALTON,KS,67151,51,9263
30/06/2019,491224,11063,0,17280,53100300,FIRST-CITIZENS BANK & TRUST COMPANY,239 FAYETTEVILLE STREET ,RALEIGH,NC,27601,41,37566116
30/06/2019,491251,13787,0,0,101912055,"MISSOURI BANK II, THE",1601 SOUTH LIMIT ,SEDALIA,MO,65301,51,101061
30/06/2019,491402,17951,0,8488,211770174,FRANKLIN SAVINGS BANK,387 CENTRAL STREET BOX 339,FRANKLIN,NH,3235,51,519367
30/06/2019,491653,19595,0,0,114905499,"COMMERCIAL BANK, THE",100 MOODY STREET ,MASON,TX,76856,51,51844
30/06/2019,491934,22257,0,14936,61202672,COLONY BANK,302 S MAIN ST ,FITZGERALD,GA,31750,41,1504936
30/06/2019,492650,1435,0,0,104903333,EXCHANGE BANK,14 LA BARRE STREET ,GIBBON,NE,68840,41,934917
30/06/2019,492810,9672,0,0,42103237,OWINGSVILLE BANKING COMPANY,49 WEST MAIN STREET ,OWINGSVILLE,KY,40360,41,70616
30/06/2019,493077,29617,703764,5846,244270191,"FIRST MUTUAL BANK, FSB",605 WASHINGTON BLVD ,BELPRE,OH,45714,41,90138
30/06/2019,493152,10639,0,0,104901607,FLATWATER BANK,900 LAKE ,GOTHENBURG,NE,69138,51,211720
30/06/2019,493741,197,0,0,74912674,ALLIANCE BANK,101 WEST MONTGOMERY STREET ,FRANCESVILLE,IN,47946,51,304683
